Press,Reporter,Category,Submission Date,Submission Time,Last Edited Date,Last Edited Time,Article Title,Article Body,Size,url
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240524,807,,,Chinese premier stresses importance of summer grain harvest,"
Chinese Premier Li Qiang, also a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee, visits a scientific research institution in Zhengzhou, central China's Henan Province, May 22, 2024. Li made a research trip to the province from Wednesday to Thursday. (Xinhua/Wang Ye)
ZHENGZHOU, May 23 (Xinhua) -- Chinese Premier Li Qiang has called for efforts to secure a bumper summer grain harvest and promote the innovative development of agriculture.
Li, also a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee, made the remarks during a research trip to central China's Henan Province from Wednesday to Thursday.
During his inspection of high-standard farmlands in the city of Xinxiang, Li called for efforts to enhance cross-regional mechanized harvesting, prevent and control disasters, and prepare for summer sowing.
Minimum grain purchase prices should be utilized well to ensure farmers are able to earn money, he said.
During his tour, he also visited a seed-breeding innovation center, a food enterprise and a scientific research institution.
Efforts should be made to promote the construction of innovative platforms in the seed industry, and to strengthen support for research personnel in the agricultural sector, Li said.
He noted the importance of efforts to leverage the leading role of key enterprises and promote the coordinated development of the entire industrial chain to develop a specialty food industry.
Deepening the reform of science and technology mechanisms is an important measure to achieve greater self-reliance and strength in science and technology, Li said.

Chinese Premier Li Qiang, also a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee, inspects high-standard farmlands in the city of Xinxiang, central China's Henan Province, May 23, 2024. Li made a research trip to the province from Wednesday to Thursday. (Xinhua/Wang Ye)
",2029,http://en.people.cn/n3/2024/0524/c90000-20173482.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240524,803,,,"Xi chairs symposium, urges further reform to advance Chinese modernization","
Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, chairs a symposium attended by representatives from businesses and academia and delivers an important speech in Jinan, east China's Shandong Province, May 23, 2024. (Xinhua/Ju Peng)
JINAN, May 23 (Xinhua) -- Chinese President Xi Jinping on Thursday stressed the need to deepen reform further across the board with efforts centering on advancing Chinese modernization.
Xi, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, made the remarks while chairing a symposium in Jinan, Shandong Province, attended by representatives from businesses and academia.
""Reform is the driving force for development,"" Xi said, noting that to deepen reform further on all fronts, efforts should be focused on the overarching goals of improving and developing the socialist system with Chinese characteristics, and modernizing China's governance system and capacity.
He added that China should take resolute steps to remove the ideological and institutional barriers hindering the advancement of Chinese modernization, and double down on its efforts to resolve deep-seated institutional challenges and structural issues.
Xi's trip to Shandong is the first local inspection he has made since the CPC Central Committee Political Bureau held a meeting on April 30.
It was decided at the meeting that the third plenary session of the 20th CPC Central Committee will be held in Beijing in July, and that the session will primarily examine issues related to further comprehensively deepening reform and advancing Chinese modernization.
Nine representatives including entrepreneurs from state-owned, private and foreign-funded enterprises spoke at the symposium to put forward opinions and suggestions on deepening reform across the board, covering such issues as developing venture capital investment, upgrades of traditional industries, improving the corporate governance of private enterprises and optimizing the business environment for foreign enterprises.
It is the CPC's consistent approach and fine tradition to conduct in-depth research and extensively solicit opinions from various parties before making major decisions and formulating important documents, Xi said, adding that relevant departments should carefully study and absorb opinions and suggestions for further deepening reform in an all-round way that were brought up during the symposium.
China should adhere to and develop its basic economic system and work to build a high-level socialist market economy system, Xi said.
Economic system reform should start from meeting realistic needs and tackling the most urgent matters, and should advance theoretical and institutional innovation in the process of solving practical problems, he added.
""The Chinese people's aspiration for a better life is the goal we have been striving for, and the ultimate purpose of advancing reform and promoting development is to improve the livelihood of the people,"" Xi said.
He emphasized the need to identify the key areas of reform and achieve breakthroughs based on the pressing concerns and aspirations of the general public, including employment, income growth, education, healthcare, housing, government services, childcare, elderly care, personal safety, and property security.
Xi stressed that no matter how and where reform goes, certain ""fundmental things"" must not be compromised, including upholding the overall leadership of the Party, adhering to Marxism, sticking to the path of socialism with Chinese characteristics, and upholding the people's democratic dictatorship.
""At the same time, we must dare to innovate and do a good job in reforming what should be and could be reformed, and persist in our efforts once we find the right path,"" Xi said.
Wang Huning, chairman of the National Committee of the Chinese People's Political Consultative Conference, and Cai Qi, director of the General Office of the CPC Central Committee, who are also members of the Standing Committee of the Political Bureau of the CPC Central Committee, attended the symposium.

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, chairs a symposium attended by representatives from businesses and academia and delivers an important speech in Jinan, east China's Shandong Province, May 23, 2024. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, chairs a symposium attended by representatives from businesses and academia and delivers an important speech in Jinan, east China's Shandong Province, May 23, 2024. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, communicates with representatives from businesses and academia attending a symposium in Jinan, east China's Shandong Province, May 23, 2024. Xi chaired the symposium and delivered an important speech here on Thursday. (Xinhua/Li Tao)
",5292,http://en.people.cn/n3/2024/0524/c90000-20173481.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240523,1607,,,Xi urges hard work to improve people's well-being,"JINAN, May 23 (Xinhua) -- Xi Jinping, general secretary of the Communist Party of China Central Committee, stressed that only through hard work can the people's well-being be improved during an inspection tour in the city of Rizhao in east China's Shandong Province on Wednesday afternoon.
During a visit to a coastal greenway, Xi inspected the restored ecosystem of the coastline and had a cordial conversation with local residents and tourists who were relaxing and exercising by the seaside.
Happy lives come from hard work, Xi said, ""we must make solid efforts and work hard to realize the great rejuvenation of the Chinese nation and make people's lives better and better.""
",679,http://en.people.cn/n3/2024/0523/c90000-20173440.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240523,1302,,,Xi inspects Rizhao in east China's Shandong Province,"
Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Ju Peng)
JINAN, May 23 (Xinhua) -- Xi Jinping, general secretary of the Communist Party of China Central Committee, inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon.
He visited Rizhao Port and a coastal greenway to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, strengthening the ecological protection and restoration of the coastline, and improving the quality of people's lives.

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Ju Peng)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Ju Peng)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits a coastal greenway to learn about the local progress in strengthening the ecological protection and restoration of the coastline, and improving the quality of people's lives, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Ju Peng)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits a coastal greenway to learn about the local progress in strengthening the ecological protection and restoration of the coastline, and improving the quality of people's lives, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits a coastal greenway to learn about the local progress in strengthening the ecological protection and restoration of the coastline, and improving the quality of people's lives, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits a coastal greenway to learn about the local progress in strengthening the ecological protection and restoration of the coastline, and improving the quality of people's lives, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Xie Huanchi)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Ju Peng)

Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, visits Rizhao Port to learn about the local progress in promoting the smart and green development of the port, expanding the opening up, in Rizhao, east China's Shandong Province, May 22, 2024. Xi inspected the city of Rizhao in east China's Shandong Province on Wednesday afternoon. (Xinhua/Xie Huanchi)
",5217,http://en.people.cn/n3/2024/0523/c90000-20173202.html
People.cn,"Zhang Kaiwei, Wu Chaolan",Politics,20240523,831,,,"Senior Chinese legislator emphasizes enhancing legal guarantee for boosting ethnic solidarity, progress","CHANGCHUN, May 22 (Xinhua) -- Senior Communist Party of China (CPC) official Li Hongzhong has called for efforts in forging a strong sense of community for the Chinese nation and enhancing the legal guarantee for advancing ethnic solidarity and progress.
Li, vice chairman of the National People's Congress Standing Committee and a member of the Political Bureau of the CPC Central Committee, made the remarks during a research tour to northeast China's Jilin Province from Monday to Wednesday.
During the tour, Li visited residential communities, rural areas, a local agricultural product processing enterprise, and the Jilin Museum.
While attending a symposium in Changchun, Li noted that advancing ethnic solidarity and progress is a major task in forging a strong sense of community for the Chinese nation, and called for redoubled efforts in improving the laws and regulations in this regard.
He also said that it is imperative to follow the fundamental guidance of the Constitution, maintain that all ethnic groups are equal and all are equal before the law, and safeguard the lawful rights and interests of all ethnic groups in accordance with the law.
",1160,http://en.people.cn/n3/2024/0523/c90000-20172938.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240522,803,,,"Mainland says Lai takes more radical ""Taiwan independence"" stance","BEIJING, May 21 (Xinhua) -- Lai Ching-te has taken a more radical stance seeking ""Taiwan independence"" in his speech upon assuming the role of Taiwan region's new leader, a Chinese mainland spokesperson said Tuesday.
Full of hostility and provocation and made up of lies and deception, Lai's Monday speech is a confession of ""Taiwan independence,"" said Chen Binhua, a spokesperson for the State Council Taiwan Affairs Office, in response to a media query for further comments on Lai's speech.
The speech fully demonstrated that Lai is ""a traitor to mainstream public opinion on the island and a disruptor of peace and stability across the Taiwan Strait,"" Chen said.
It is clear that from the very beginning of his tenure, Lai cannot help but to expose his true colors as an advocate for ""Taiwan independence"" with an extremely arrogant attitude and more radical views, he said.
Not only did he fail to address the fundamental question of the nature of cross-Strait relations, but he also attempted to change the nature of the relations, which poses a serious challenge to the one-China principle, he said.
Chen reminded Lai of the fact that Taiwan is an inalienable part of China, and its future can only be determined by more than 1.4 billion Chinese people, including compatriots in Taiwan.
In his speech, Lai has turned to external forces for support of his independence agenda. However, no matter how much he fawns on external forces and seeks their support, he will always be a ""pawn,"" Chen noted, adding that the ""pawn"" will inevitably become a discarded piece because ""Taiwan independence"" is a dead end and the attempts to seek independence by inviting in external forces will only backfire.
""Compatriots on both sides of the Strait are Chinese and belong to the Chinese nation. No one desires more than we do to achieve national reunification through peaceful means,"" Chen said.
""However, in response to the Democratic Progressive Party (DPP) authorities' collusion with external forces to provoke and seek independence, we must counteract and punish them,"" he added.
Lai's attempts to incite ""anti-China"" sentiments and pursue ""independence"" by force will only push Taiwan into a dangerous situation of military conflict, Chen said.
In his speech, Lai talked superficially about ""dialogue"" and ""exchanges,"" misleading people to believe that he has good intentions and sincerity to improve cross-Strait relations, Chen noted.
""However, the inability of mainland residents and students to travel to Taiwan for tourism or study is entirely caused by the DPP authorities,"" he said, adding that Lai showed no genuine intent to promote cross-Strait exchanges or improve the island's economy.
No matter what Lai says or how he says it, it cannot change the fact that Taiwan is part of China, nor can it alter the common desire of compatriots on both sides of the Strait to become closer and more connected. It also cannot stop the irreversible trend of China's reunification, Chen said.
",2990,http://en.people.cn/n3/2024/0522/c90000-20172474.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240522,801,,,Chinese premier stresses financial support for real economy,"BEIJING, May 21 (Xinhua) -- Chinese Premier Li Qiang has highlighted the role of the financial sector in serving the real economy and urged efforts to promote the sector's high-quality development.
Li, also a member of the Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee, and head of the Central Financial Commission, made the remarks in instructions on local financial work.
Li called for efforts to uphold the centralized, unified leadership of the Party Central Committee over the financial work, and remain committed to the path of financial development with Chinese characteristics.
Li called for efforts to do a good job in the areas of technology finance, green finance, inclusive finance, pension finance and digital finance; coordinate financial opening up and security; and accelerate the building of a modern financial system with Chinese characteristics.
He also underscored the need to complete the reform of local financial management mechanisms on schedule, strengthen regular supervision over local financial institutions, and guard against the bottom line of no systemic financial risk.
A national conference of the directors of the offices of financial commissions under local Party committees was held in Beijing on Tuesday. He Lifeng, a member of the Political Bureau of the CPC Central Committee and director of the office of the Central Financial Commission, attended the conference and made a speech.
Concerted efforts should be made to strictly forestall interconnected risks in areas such as real estate, local government debts, and local small and medium-sized financial institutions, He said. Illegal financial activities should be heavily cracked down upon, He said.
He also urged identifying the entry points for enhancing financial support for the real economy, intensifying support for major strategies, key areas and weak links, and promoting the high-quality development of the financial sector.
",1980,http://en.people.cn/n3/2024/0522/c90000-20172473.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240521,928,,,"SCO upholds one-China principle, opposes ""Taiwan independence""","BEIJING, May 20 (Xinhua) -- Zhang Ming, secretary-general of the Shanghai Cooperation Organization (SCO), highlighted the one-China principle when commenting on the new leader of the Taiwan region taking office on Monday.
The SCO abides by the purposes and principles of the UN Charter and the SCO Charter, respects the sovereignty, independence and territorial integrity of its member states, and earnestly safeguards their security and development interests, Zhang said in an interview with Xinhua.
Noting that there is only one China and Taiwan is an inalienable part of China's territory, Zhang said that the Government of the People's Republic of China is the sole legal government representing the whole of China, and the Taiwan question falls within China's internal affairs.
The SCO will continue to firmly support Chinese government's stance on the Taiwan question, adhere to the one-China principle, abide by the United Nations General Assembly Resolution 2758, and oppose ""Taiwan independence"" secession in any form, he said.
",1037,http://en.people.cn/n3/2024/0521/c90000-20172148.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240521,851,,,Xi stresses efforts to promote high-quality development of tourism sector,"BEIJING, May 20 (Xinhua) -- President Xi Jinping, who is also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, recently made important remarks on work related to the development of the tourism sector.
Xi pointed out that since China's reform and opening-up, especially since the 18th CPC National Congress in 2012, the country's tourism sector has entered a fast lane of development. China has become the biggest domestic tourism market in the world, the largest source of international tourists, and a main destination for international travelers. The country's tourism has developed from a small and weak sector into a big and strong industry. It has increasingly become an emerging strategic pillar industry, which has contributed to the people's wellbeing and their sense of happiness. China has successfully blazed a path of tourism development with distinct characteristics, he said.
Xi stressed that on the new journey of the new era, tourism development is facing new opportunities and challenges. To improve the modern tourism industry and speed up building China into a leading tourism nation, it is a must, under the guidance of the Thought on Socialism with Chinese Characteristics for a New Era, to fully and faithfully implement the new development philosophy on all fronts, uphold fundamental principles and break new ground, enhance quality and efficiency, pursue integrated development, and coordinate the government and the market, supply and demand, protection and development, domestic and international markets as well as development and security. Only in this way will tourism better contribute to meeting people's growing needs for a better life, economic development, the building of a spiritual home, the showcasing of China's image, and mutual learning among civilizations.
He stressed the need for all regions and departments to strengthen the sense of responsibility and mission in their work, do their share of work well and coordinate joint efforts for the implementation of policies to promote the high-quality development of the tourism industry and ensure its steady and sustainable growth.
A national meeting on the development of the tourism sector was held on May 17 in Beijing. Li Shulei, a member of the Political Bureau of the CPC Central Committee and head of the Publicity Department of the CPC Central Committee, conveyed Xi's important instructions at the meeting and delivered a speech. He urged efforts to study and implement Xi's important instructions and remarks on the development of the tourism sector, and to advance tourism with culture and promote culture with tourism, blazing a path with its own characteristics for the development of China's tourism. It is imperative to promote high-quality development of the tourism sector, speed up building China into a country strong in tourism, strengthen systematic planning and well-calibrated layout, and protect cultural heritage and ecological resources. It is also important to improve supply and service quality, deepen international tourism exchanges and cooperation, and continuously break new ground in this regard.
State Councilor Shen Yiqin presided over the meeting and gave a concluding speech.
Leading officials from the Ministry of Culture and Tourism, the Ministry of Foreign Affairs, the Ministry of Natural Resources, the Ministry of Transport, and Heilongjiang, Zhejiang, Hunan and Guizhou provinces shared their views.
Also present were leading officials from all provinces, autonomous regions, municipalities, sub-provincial cities, the Xinjiang Production and Construction Corps, relevant departments of the central and state organs, some major state-owned enterprises, and relevant culture and tourism associations and enterprises.
",3826,http://en.people.cn/n3/2024/0521/c90000-20172087.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240521,809,,,One-China principle anchor of peace across Taiwan Strait: Chinese FM,"ASTANA, May 20 (Xinhua) -- Chinese Foreign Minister Wang Yi said here Monday that the one-China principle is what underpins peace across the Taiwan Strait.
He made these remarks on the sidelines of the meeting of the Shanghai Cooperation Organization (SCO) Council of Ministers of Foreign Affairs in Astana, to expound on China's solemn position regarding Taiwan region's new leader's assumption of office.
Wang, also a member of the Political Bureau of the Communist Party of China Central Committee, said that the one-China principle cannot be violated. No matter how the political situation on the Taiwan island changes, it will not change the historical and legal facts that there is only one China in the world and Taiwan is part of China, he said.
Wang noted that recently, political leaders and people from all walks of life in many countries, including member states of the SCO, have made a just voice of abiding by the one-China principle and firmly supporting China's just cause of opposing ""Taiwan independence"" and promoting reunification, which once again shows that the fundamental situation regarding international community's adherence to the one-China principle is unshakable.
Anyone who attempts to challenge the one-China principle will inevitably fail, he said. Every time they stir up trouble, the international community's consensus on upholding the one-China principle shall further consolidate, and the understanding and support for China's position shall add up, he said, adding that this is the truth that a just cause enjoys abundant support while an unjust cause finds little support.
Separatist attempts for ""Taiwan independence"" are doomed to fail, said Wang.
The 1943 Cairo Declaration and the 1945 Potsdam Proclamation clearly stipulated that Taiwan, a Chinese territory stolen by Japan, shall be restored to China. These documents with international legal effect formed an integral part of the post-WWII international order and constitute the collective memory of the international community, he said.
Wang noted that separatist attempts for ""Taiwan independence"" constitutes the most serious challenge to the international order, the most dangerous change to the status quo across the Taiwan Strait, and the most significant damage to peace across the Taiwan Strait.
The Chinese foreign minister said that the one-China principle is the fundamental prerequisite and political foundation for China to establish and develop relations with all other countries, and it is also what underpins peace across the Taiwan Strait.
The general trend of China's reunification is irreversible, Wang said.
The Chinese nation has a common belief that the territory is indivisible, the country cannot be destabilized, the nation cannot be separated, and the civilization cannot be broken, he said, adding that this is the historical inevitability and internal logic of China's eventual reunification.
He said that the Taiwan question is China's internal affair. Realizing China's complete reunification is a shared aspiration of all the sons and daughters of the Chinese nation and a historical trend that no force can stop.
",3142,http://en.people.cn/n3/2024/0521/c90000-20171985.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240520,1629,,,Fact of both sides of Taiwan Strait belonging to one China will not change: spokesperson,"BEIJING, May 20 (Xinhua) -- No matter how the political situation on the Taiwan island changes, it will not change the historical and legal facts that both sides of the Taiwan Strait belong to one China, and the historical trend that China will eventually be reunified and will inevitably be reunified, a Chinese foreign ministry spokesperson said on Monday.
Spokesperson Wang Wenbin made the remarks at a daily press briefing in response to a related query.
",459,http://en.people.cn/n3/2024/0520/c90000-20171960.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240520,1624,,,"Mainland says Lai sends ""dangerous signal"" in speech as Taiwan's new leader","BEIJING, May 20 (Xinhua) -- A Chinese mainland spokesperson said Lai Ching-te has sent ""a dangerous signal"" of seeking ""Taiwan independence"" and making provocations to undermine cross-Strait peace and stability in his speech upon assuming the role of Taiwan region's new leader on Monday.
Chen Binhua, a spokesperson for the State Council Taiwan Affairs Office, described Lai's speech as one that stubbornly followed the ""Taiwan independence"" stance, wantonly advocated separatism, incited cross-Strait confrontation and sought independence by relying on foreign support and by force.
Chen said the mainstream public aspiration on the island is for peace and development, instead of war and recession, while Lai has ignored the public opinion, exposing his nature of being ""a worker for Taiwan independence.""
",809,http://en.people.cn/n3/2024/0520/c90000-20171958.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240520,1048,,,Chinese state councilor highlights tech-powered assistance for disabled,"
Chinese State Councilor Shen Yiqin, also director of the State Council's working committee for disabled people, attends an activity on helping the disabled in Beijing, capital of China, May 18, 2024. (Xinhua/Yao Dawei)
BEIJING, May 18 (Xinhua) -- Chinese State Councilor Shen Yiqin on Saturday called for enhanced research and application of technology-powered assistance for disabled individuals to create a better life for them.
Shen, also director of the State Council's working committee for disabled people, made the remarks while attending an activity on helping the disabled.
Shen visited the municipality's demonstration center for disability services, where she learned in detail about technological aids for the disabled.
Noting that technological aids are crucial for improving the quality of life of disabled people, she called for developing more applicable technological advancements to facilitate their travel, communication, learning and work, thereby promoting their equal participation in society.
Visiting disabled individuals at a disability service institution, Shen also highlighted the need for continuous improvements in rehabilitation, education and employment services for them.
",1206,http://en.people.cn/n3/2024/0520/c90000-20171699.html
People.cn,"Peng Yukai, Wu Chaolan",Politics,20240518,1047,,,Taiwan's incoming leader should resume cross-Strait exchanges: New Party chairman,"TAIPEI, May 17 (Xinhua) -- Taiwan's New Party on Friday called on the incoming leader of the region to respect the expectations of the majority of Taiwan people for resuming cross-Strait exchanges and create conditions for peace across the Taiwan Strait.
At a press conference held in Taipei on Friday, Wu Cheng-tien, chairman of the New Party, said only exchanges can reduce friction, conflict and misjudgment across the Strait.
However, the Democratic Progressive Party authorities have obstructed cross-Strait exchanges with political selfishness and ideological intervention, Wu said, adding that ""Taiwan independence"" leads nowhere.
""We urge the incoming leader to set clear priorities and turn away from the wrong path,"" he said. 
",737,http://en.people.cn/n3/2024/0518/c90000-20171347.html
People.cn,"Peng Yukai, Wu Chaolan",Politics,20240518,1005,,,"Xi stresses improving modern tourism systems, building strong tourism sector","BEIJING, May 17 (Xinhua) -- Chinese President Xi Jinping has stressed efforts to improve modern tourism systems and accelerate the building of China into a country strong in tourism.
Xi, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, made the remarks in an instruction on the work related to the tourism sector.
In his instruction, Xi said China has fostered the biggest domestic tourism market in the world and has become the largest source of international tourists and a top destination.
China's tourism sector has increasingly grown into an emerging and strategic pillar industry which enhances people's wellbeing and sense of happiness, Xi said, stressing that China has successfully blazed a path of tourism development with distinct characteristics.
Xi said tourism development faces both new opportunities and challenges on the new journey of the new era.
Xi called for adopting a holistic approach to government and market, supply and demand, protection and development, domestic and international markets, as well as development and security.
He stressed the importance of developing the tourism sector to further promote economic development, showcase China's image, and enhance exchanges between civilizations.
All regions and departments should promote the high-quality development of the tourism industry with concrete actions and ensure its steady and sustainable growth, Xi said.
A national meeting on the development of the tourism sector was held on Friday in Beijing. At the meeting, Li Shulei, a member of the Political Bureau of the CPC Central Committee and head of the Publicity Department of the CPC Central Committee, conveyed Xi's important instruction, and delivered a speech.
Urging efforts to study and implement Xi's instruction and important remarks on the development of the tourism sector, Li called for protecting cultural heritage and ecological resources, enhancing the level of supply and quality of services, and deepening international tourism exchanges and cooperation. 

A national meeting on the development of the tourism sector is held in Beijing, capital of China, May 17, 2024. At the meeting, Li Shulei, a member of the Political Bureau of the Communist Party of China (CPC) Central Committee and head of the Publicity Department of the CPC Central Committee, conveyed Xi Jinping's important instruction, and delivered a speech. Chinese State Councilor Shen Yiqin presided over the meeting and gave concluding remarks. (Xinhua/Chen Bin)
",2565,http://en.people.cn/n3/2024/0518/c90000-20171306.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240517,1622,,,Chinese vice premier urges efforts to ensure delivery of housing projects,"BEIJING, May 17 (Xinhua) -- Chinese Vice Premier He Lifeng on Friday urged efforts to push forward the construction of government-subsidized housing, dual-use public infrastructure that can accommodate emergency needs, and the redevelopment of urban villages.
He, also a member of the Political Bureau of the Communist Party of China Central Committee, made the remarks at a teleconference focused on ensuring the delivery of housing projects.
Efforts should be made to address risks concerning unfinished commercial housing projects, ensure the delivery of housing projects and push forward the de-stocking of commercial housing, he said.
He said the real estate market involves people's immediate interests as well as the country's overall economic and social development, calling for efforts to categorize and promote the disposal of under-construction commercial housing projects that have been sold but are hard to deliver.
Local governments of regions where there are relatively large commercial housing stocks are allowed to buy some homes at reasonable prices and provide them as affordable housing, according to He.
He also urged continued initiatives to fend off and defuse debt risks concerning property developers, and ensure the delivery of housing projects in an orderly and effective manner.
",1307,http://en.people.cn/n3/2024/0517/c90000-20171237.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240517,1550,,,China's State Council appoints new officials,"BEIJING, May 17 (Xinhua) -- China's State Council announced the appointment of several new officials on Friday.
Zheng Bei was appointed deputy head of the National Development and Reform Commission.
Qiu Yong was appointed vice minister of science and technology. He no longer serves as deputy head of the China Academy of Engineering Physics.
Yang Jianwen was appointed deputy director of the Cyberspace Administration of China.
Song Xinchun was appointed deputy director of the National Fire and Rescue Administration.
Wang Kun was appointed head of the China Earthquake Administration, replacing Min Yiren.
",609,http://en.people.cn/n3/2024/0517/c90000-20171186.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Politics,20240517,945,,,Officials urged to build up competence to serve Chinese modernization,"
Chen Xi, president of the Party School of the Communist Party of China (CPC) Central Committee (National Academy of Governance), speaks at the opening ceremony of the second study program of the school's 2024 spring semester, May 16, 2024. (Xinhua/Liu Bin)
BEIJING, May 16 (Xinhua) -- Officials participating in a study program at the CPC Party school have been encouraged to improve their political competence, leadership and working capabilities, ensuring all are in line with the need of advancing Chinese modernization.
Chen Xi, president of the Party School of the Communist Party of China (CPC) Central Committee (National Academy of Governance), made the call at the opening ceremony of the second study program of the school's 2024 spring semester on Thursday.
In his address, Chen urged the officials to unswervingly push forward high-quality development and promote comprehensive and in-depth reform.
They should keep striving forward with determination to advance the cause of building a strong country and realizing national rejuvenation on all fronts through a Chinese path to modernization, Chen said.
",1117,http://en.people.cn/n3/2024/0517/c90000-20170927.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240516,1009,,,Mainland law-enforcement patrols near Kinmen legitimate: spokesperson,"BEIJING, May 15 (Xinhua) -- Law-enforcement patrols conducted by the Chinese mainland coast guard authority in the waters around Kinmen are legitimate actions designed to protect the order of operations in the area, a spokesperson for the State Council Taiwan Affairs Office said at a press conference on Wednesday.
Chen Binhua, a spokesperson for the State Council Taiwan Affairs Office, made the remarks when asked if the coast guard's recent patrols were aimed at pressuring Taiwan's Democratic Progressive Party (DPP) authorities to settle the fatal fishing boat incident in the waters.
The incident in February was caused by the Taiwan side's brutal expulsion of a mainland fishing boat and resulted in injuries and deaths of the fishermen aboard.
The mainland will not tolerate the DPP authorities' brutal actions in disregard of the safety and property of the mainland fishermen, Chen said.
""The DPP authority should offer an explanation to the bereaved families and compatriots on both sides of the Taiwan Strait at an early date; otherwise, they will be held accountable for all outcomes,"" he said.
Noting that it was the relevant departments' untrustworthiness and irresponsibility that kept the incident unresolved, Chen urged the DPP authorities to stop political maneuvering, demonstrate its sincerity, and address the issue with real actions.
",1357,http://en.people.cn/n3/2024/0516/c90000-20170418.html
